case_id,summary,status,time_to_solve,lat,lon,date_reported,location_desc
f226cb27-29f8-4dfa-bf69-c886bd0217f3,"Reveal security central successful different remain.","Under Investigation",75,-50.4673645,-88.910343,2024-10-31,"North David"
f27dfaa2-9fdf-458e-9c5a-3f59bd2ab830,"Chance then court government church forward.",Closed,16,36.1300575,-7.959172,2024-10-13,"Port Christopher"
f29c4b03-5e56-4842-bb96-9277c3207b41,"Age before gas television lead nice attention.",Open,30,33.364786,-52.04329,2024-10-08,Williamberg
f2a8560e-e7d9-42ff-bf9d-917a843e90ac,"Money likely approach site tend trade spend.",Open,70,83.4505865,46.335247,2024-05-27,"North Dawn"
f3229d65-9916-4667-9b3a-851da72c1e66,"She big one almost ground role college during.",Open,49,-83.3163205,-65.675549,2025-03-17,Blairmouth
f34a85ab-31be-4812-969a-5bf206aea824,"Talk them political market apply.",Closed,28,27.504537,-3.157379,2024-11-01,Esparzahaven
f35ec113-1038-44bb-b815-101921856a18,"Method them book the.",Open,49,49.6938475,159.221324,2024-10-04,"Lake Barbaraberg"
f367d5e8-b99b-4fa1-8f90-d49788fb289f,"Miss nation experience really right owner.",Open,79,45.8785685,-118.220468,2024-09-24,"North Stephanieview"
f36e6236-0710-41af-b823-d770d862e38e,"Question expert doctor describe measure.",Closed,46,-88.601162,35.767265,2024-06-04,"Port Jeremy"
f3ce2b19-8069-4986-9d6e-91240993d30f,"Road family major its listen join walk.",Closed,50,15.686424,49.495613,2025-01-11,Nicolefort
f3f06566-f055-4aba-abdd-cc17b0d8568c,"Over test answer hot.",Open,66,36.3547635,34.161566,2024-12-17,"West Johntown"
f40bf088-68a3-4b8d-be16-8b720199e86c,"According fly last word order sell result.","Under Investigation",9,-28.956044,107.90823,2025-03-25,"Port Carolside"
f45a1ad4-24a0-488a-bfd4-0c36011ba4b1,"Along instead during side.",Open,16,-82.0092335,62.147799,2024-10-11,"New Lindseyshire"
f4bcd94f-67b4-4889-af54-3a6944ed441e,"Many without performance kitchen.",Closed,40,-46.112002,55.104654,2025-02-18,"South Elizabeth"
f537f04d-425b-41ae-96ae-10992bc4d850,"Keep particular your.",Closed,26,-28.714283,42.598683,2025-03-29,Danashire
f5efca6b-c11d-4ca5-9178-5bebed1725b0,"Certainly run pressure visit economy pretty.","Under Investigation",7,58.683894,-159.91647,2024-06-29,"East Anthony"
f6048088-6305-46fa-b387-3ec4b62fcc3e,"Teach matter plan.",Open,88,-38.355616,169.557303,2025-03-08,"East David"
f607052b-3764-496a-aae3-42d452fb5685,"Result itself one professor step cause wind.",Open,9,-63.1245725,-21.812416,2024-06-13,"North Josehaven"
f658d2eb-2149-4b62-b352-2178e7c1ffb0,"Shoulder image their gas.",Open,7,46.872925,157.99818,2024-07-04,"East Oscar"
f6614bd5-4150-4615-993a-a252de5457e2,"Hear during property out drug blue option.","Under Investigation",25,-51.286445,-41.681431,2024-07-04,"South Brent"
f662d207-e19d-4af8-bfa4-258e3aee1904,"Town president billion and should anything.","Under Investigation",35,-9.368511,-83.625331,2024-07-06,"New Jessicaton"
f6bf3d45-efcc-4845-8ad1-00b01a0e6738,"Room physical certainly treatment.",Closed,85,82.893606,-41.08429,2024-06-29,Brownchester
f707e4bb-3977-47de-b477-17f99a100484,"Include prove drive teach certainly else better.","Under Investigation",84,-79.798742,-170.919644,2024-11-06,Zavalaville
f72a99c0-31c8-483a-a481-75f33335cd46,"Soon organization bar candidate.","Under Investigation",43,-73.618807,90.565577,2025-05-04,Brianville
f74cfd70-6add-4c9a-b99f-9c8f10f9a59b,"Significant general table plant concern color.",Open,83,-10.582756,115.735904,2024-12-05,Sallyburgh
f75b36cf-5a98-4397-a2c1-5d44017bed1f,"Old during everything pass country.",Closed,30,44.675198,-12.364411,2025-01-12,Rodriguezport
f7e199aa-96b3-4fa6-a6f1-c3a82bfd3304,"Have thousand learn music.","Under Investigation",90,61.837653,64.901069,2025-01-13,"South Joannamouth"
f7e3ea63-3d2e-45b9-afec-08d907ff6fe9,"Stand sound indicate actually more full money.",Closed,19,-63.8725915,-146.417601,2025-02-04,"West Roger"
f8150aa4-f386-4cc8-af84-0dcdfb2cdd83,"Bar realize arrive store edge director.","Under Investigation",88,40.018999,43.527271,2024-10-22,Kaylaborough
f84b23dc-0956-4ee2-af6f-67deb253dab5,"Evening pull worker computer learn son.",Open,81,69.1980425,37.562969,2025-04-21,Ericaview
f8c93a39-853e-48be-b3ab-a98f64bee6a9,"Ever state once knowledge soldier machine operation.","Under Investigation",15,88.922859,136.902319,2024-05-28,Stewartton
f9087f72-5b88-46a2-87fc-a78e29f0ffe8,"Town country field young.",Open,41,59.764054,154.499096,2025-05-19,Barkerview
f925c6de-9c15-46ac-a07b-e8632dbff217,"Four cover forget teacher everything we Mrs.",Open,41,89.2964185,44.505867,2025-05-01,"North Michael"
f9419ec4-5771-48ee-825e-aaff74774d4e,"Away generation share until article shoulder surface.",Open,59,-60.63943,-172.295901,2025-03-23,"Lake Elizabeth"
f94bb188-24e6-4ef5-a178-bb45470d67d3,"Wear compare world eat treat character.",Open,81,89.1013305,-69.523179,2024-10-27,Esteschester
f96f8c66-7abc-447b-b2b7-be15f588d03a,"Risk world process feel see PM few economic.",Open,27,-11.5928025,-18.301263,2025-02-09,"East Racheltown"
fa2a1576-b4b7-4f3b-ade8-96ae37b88e74,"Place air PM different million adult would factor.",Closed,67,-80.184233,-50.763739,2024-06-01,"West Raymondbury"
fa5d9f95-48ce-44f1-8f84-e922cc2f440e,"Although near capital assume person order remember method.","Under Investigation",49,51.553478,-28.347857,2024-08-13,"North Brittany"
fa6decbb-c3eb-45bf-abf9-08fd738fff85,"College program already draw who out prepare.",Open,46,48.990122,159.941706,2024-09-09,"Port Cynthiaberg"
fb489097-52d0-4fd8-952b-fc7ad15695f3,"Choose whether watch son seat style prepare PM.",Open,37,-57.5496855,-168.571545,2024-06-24,"New Kelli"
fb5947c6-0023-4b05-8e0f-74b2305be2e7,"Price in list seven next travel character.",Open,26,-34.9134485,151.912256,2024-09-13,"North Brittany"
fbc891c2-947a-4b19-864e-d1d006c1e532,"Become military range office bill center region current.",Closed,67,-20.9989015,105.244679,2024-11-18,Thomasborough
fbcea69e-f34f-409a-903c-f2e47643d89f,"Impact here help smile few TV represent.",Open,50,24.5143895,-0.200022,2025-05-02,"West Nataliemouth"
fbd22df4-a8a4-4440-a796-62099eff0b93,"Especially house than others social.",Open,50,84.0240885,-110.310956,2024-10-10,"New Keithtown"
fbe85694-a94e-483a-9f78-8d621b316afa,"True laugh moment cut during especially.","Under Investigation",5,-36.4388255,-88.182414,2024-10-01,Brittanyport
fbef8e19-5628-48f6-a6e9-9236cf0f36a9,"Rate capital street piece beyond effort director suddenly.","Under Investigation",52,-7.8056165,-65.718015,2024-06-27,Andersonshire
fc460bca-6a4d-484d-99c2-058bc7fbb8d3,"Manage remain dinner future television long community.",Open,40,-19.3430905,-121.399918,2025-02-23,"East Phillip"
fc4d665c-d085-48e9-a457-a05a1d0bf423,"Truth system million moment would measure.","Under Investigation",58,-17.066523,-174.586174,2024-08-23,"West Jennifer"
fcd814ef-41b8-4b2d-8958-9129b7d23f25,"Writer discover nor everybody.",Closed,10,81.605507,-115.944375,2024-08-02,"East Davidton"
fcf9c433-510e-4242-82f7-5a7d283e9623,"That mission worry Democrat half article contain.",Open,8,77.651622,-50.565857,2024-08-09,"South Stevenville"
fd1d109e-d33d-4298-8f5a-96c1111bef0f,"Increase nature cold.",Closed,81,-80.5855415,56.872117,2025-01-14,"East Donnaview"
fd38d76b-193c-4431-956f-5bda9b851e0e,"Carry any contain film.",Open,52,-27.0396955,-45.421988,2025-04-19,"Lake Larryville"
fd3abd10-3028-40f2-bb38-be5b30d6cfa7,"Boy executive become agency plant control right.",Open,16,70.4983245,-99.36529,2024-10-08,"Port Samanthaport"
fd482445-a4b1-4765-86d0-3be50f691d03,"On alone lot however open western former available.",Closed,81,69.5998425,160.936346,2024-12-28,"West Louis"
fd6fadcc-024b-4cbb-8c45-67715061783e,"Democrat good recently push beat produce half.",Closed,51,51.4863345,-140.670143,2025-01-25,Christopherfurt
fd87af37-5479-44d5-885b-aed5d81dda18,"Them range case catch entire onto executive college.",Open,23,39.819989,-43.430846,2025-04-07,Mcdonaldborough
fd8b1af0-3c63-400a-a01a-78bea32afa9f,"Main career discover parent above suggest would.","Under Investigation",83,-26.631791,132.050226,2024-10-31,Lisashire
fe33d9cc-6501-4bf2-8f44-12eac4224252,"Continue defense ever car voice others student.","Under Investigation",17,-6.658418,-81.099151,2025-01-23,"Lake Yvonneburgh"
fef40e7d-f26d-46ae-a136-4d595577b3dd,"Black how born month computer detail.",Open,45,30.862629,124.012317,2024-06-15,"Port Teresamouth"
ff4f0e39-2332-4401-9511-999b659732bd,"Tough describe seem trip other administration color.","Under Investigation",72,51.0036135,-106.347144,2024-11-23,"South Amandaberg"
fff331cb-6d36-4ff8-a1e0-bc305d30b1c3,"Low fill quality throughout stand down.",Open,5,-48.478753,-172.502924,2024-09-19,Jillbury
